city,library_system,detail_field,locations_with_value,total_locations,status,source_path,notes,request_priority
ahmedabad,Sheth M.J. Library / Ahmedabad municipal library network,max_seating_capacity,0,83,missing_branchwise_public_detail,data/cities/ahmedabad/source/libraries/ahmedabad_library_locations.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
ahmedabad,Sheth M.J. Library / Ahmedabad municipal library network,opening_hours,0,83,missing_branchwise_public_detail,data/cities/ahmedabad/source/libraries/ahmedabad_library_locations.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
ahmedabad,Sheth M.J. Library / Ahmedabad municipal library network,branch_collection_size,0,83,missing_branchwise_public_detail,data/cities/ahmedabad/source/libraries/ahmedabad_library_locations.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
ahmedabad,Sheth M.J. Library / Ahmedabad municipal library network,collection_types,0,83,missing_branchwise_public_detail,data/cities/ahmedabad/source/libraries/ahmedabad_library_locations.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
delhi,Delhi Public Library,max_seating_capacity,0,111,missing_branchwise_public_detail,data/cities/delhi/derived/library_access/dpl_service_hierarchy_summary.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
delhi,Delhi Public Library,opening_hours,0,111,missing_branchwise_public_detail,data/cities/delhi/derived/library_access/dpl_service_hierarchy_summary.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
delhi,Delhi Public Library,branch_collection_size,0,111,missing_branchwise_public_detail,data/cities/delhi/derived/library_access/dpl_service_hierarchy_summary.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
delhi,Delhi Public Library,collection_types,0,111,missing_branchwise_public_detail,data/cities/delhi/derived/library_access/dpl_service_hierarchy_summary.csv,Branch-wise field not available in the current public extract; request from librarian/board or file RTI.,rti_or_request
