dataset_name,dataset_title,opencity_url,organization,groups,tags,metadata_modified,axis_labels,shortlist,resource_id,resource_name,resource_format,resource_url,resource_size_bytes,resource_last_modified,resource_mimetype,download_status,local_path,sha256,notes
delhi-accident-prone-areas,Delhi - Accident Prone Areas,https://data.opencity.in/dataset/delhi-accident-prone-areas,government-of-delhi,delhi,Governance,2025-11-27T12:39:09.780519,decides;function,1,cb358a2d-4a6c-4acc-89bc-569435b3f73d,Delhi - Accident Prone Areas Map,PDF,https://data.opencity.in/dataset/6e1998e4-89cc-4041-9d39-878b5bc0ef65/resource/cb358a2d-4a6c-4acc-89bc-569435b3f73d/download/1673a3af-4957-4ba8-9a2e-541c4c6981e3.pdf,174025,2025-11-25T13:41:00.632416,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-accident-prone-areas,Delhi - Accident Prone Areas,https://data.opencity.in/dataset/delhi-accident-prone-areas,government-of-delhi,delhi,Governance,2025-11-27T12:39:09.780519,decides;function,1,aeec44bf-c2bb-44e1-ba63-f6c2e0b29f67,Delhi - Accident Prone Zones List,PDF,https://data.opencity.in/dataset/6e1998e4-89cc-4041-9d39-878b5bc0ef65/resource/aeec44bf-c2bb-44e1-ba63-f6c2e0b29f67/download/0acafda8-6037-440e-ab1d-23db42c5a113.pdf,44841,2025-11-25T13:41:00.979279,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-accident-prone-areas,Delhi - Accident Prone Areas,https://data.opencity.in/dataset/delhi-accident-prone-areas,government-of-delhi,delhi,Governance,2025-11-27T12:39:09.780519,decides;function,1,f7d0f9f1-fb9a-43a6-9a32-1033955cabfa,Delhi Number of Accidents from 2008-2021,CSV,https://data.opencity.in/dataset/6e1998e4-89cc-4041-9d39-878b5bc0ef65/resource/f7d0f9f1-fb9a-43a6-9a32-1033955cabfa/download/d3b5df7e-b964-4d65-97c3-df4c07a03fd7.csv,587,2025-11-25T13:41:01.339165,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-annual-births-and-deaths-data,Delhi - Annual Births and Deaths data,https://data.opencity.in/dataset/delhi-annual-births-and-deaths-data,government-of-delhi,delhi,Health,2026-01-30T04:37:57.467198,function,1,960dee6c-a598-4a0a-bb85-0fd79a0a80c3,Delhi - Annual Births and Deaths 2017-2024,CSV,https://data.opencity.in/dataset/81a1888e-61ad-4492-a7da-0382b798caa4/resource/960dee6c-a598-4a0a-bb85-0fd79a0a80c3/download/0ff67794-17d0-4c5b-b9f3-9b3ba71204a3.csv,344,2026-01-23T04:42:46.152135,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-vehicle-registrations-data,Delhi - Vehicle Registrations Data,https://data.opencity.in/dataset/delhi-vehicle-registrations-data,government-of-delhi,delhi,Mobility,2026-01-23T04:49:52.351420,function,1,d8490330-a57c-4f3e-89d2-b968c9b833e9,Total Vehicles Registered in Delhi- Year-wise 2013-2017,CSV,https://data.opencity.in/dataset/12106167-8fbb-44d5-9466-ede5517c3d15/resource/d8490330-a57c-4f3e-89d2-b968c9b833e9/download/65ec564b-7474-4a94-9a77-63aa951f518e.csv,976,2025-11-25T13:52:45.957563,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-vehicle-registrations-data,Delhi - Vehicle Registrations Data,https://data.opencity.in/dataset/delhi-vehicle-registrations-data,government-of-delhi,delhi,Mobility,2026-01-23T04:49:52.351420,function,1,55a9623d-c464-4843-9cf9-9a51adfb1d76,Delhi Vehicles Registered Per Year from 2008 - 2021,CSV,https://data.opencity.in/dataset/12106167-8fbb-44d5-9466-ede5517c3d15/resource/55a9623d-c464-4843-9cf9-9a51adfb1d76/download/e3db06e7-d1ce-44d2-998c-2d537b9fc4c6.csv,259,2025-11-25T13:52:46.331336,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-vehicle-registrations-data,Delhi - Vehicle Registrations Data,https://data.opencity.in/dataset/delhi-vehicle-registrations-data,government-of-delhi,delhi,Mobility,2026-01-23T04:49:52.351420,function,1,2408b714-3d7d-4764-baf2-b71f2d76da5f,Delhi Total Number of Vehicles from 2006 to 2022,CSV,https://data.opencity.in/dataset/12106167-8fbb-44d5-9466-ede5517c3d15/resource/2408b714-3d7d-4764-baf2-b71f2d76da5f/download/c9c2925f-4442-48ee-bacf-543d69931493.csv,2281,2025-11-25T13:52:46.728417,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-vehicle-registrations-data,Delhi - Vehicle Registrations Data,https://data.opencity.in/dataset/delhi-vehicle-registrations-data,government-of-delhi,delhi,Mobility,2026-01-23T04:49:52.351420,function,1,d7af951d-bdab-46f3-a234-db6fec96ba68,Delhi Total Number of Vehicles 2015-16 to 2024-25,CSV,https://data.opencity.in/dataset/12106167-8fbb-44d5-9466-ede5517c3d15/resource/d7af951d-bdab-46f3-a234-db6fec96ba68/download/d7af951d-bdab-46f3-a234-db6fec96ba68.csv,1109,2026-01-23T04:49:49.636932,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-election-2020-manifestos,Delhi Assembly Election 2020 Manifestos,https://data.opencity.in/dataset/delhi-assembly-election-2020-manifestos,delhi-state-election-commission,delhi,Governance,2025-11-27T12:39:38.328929,decides,1,043c6492-3c4d-4a5b-863c-6fee41ad8e69,Delhi Assembly Elections 2020 - AAM AADMI Party (AAP) Manifesto,PDF,https://data.opencity.in/dataset/d85097e0-39eb-41ca-af7d-2ead794d16a6/resource/043c6492-3c4d-4a5b-863c-6fee41ad8e69/download/c3138e80-2650-4dbf-b31c-8dafffa60de0.pdf,,2025-11-25T13:41:25.307484,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-election-2020-manifestos,Delhi Assembly Election 2020 Manifestos,https://data.opencity.in/dataset/delhi-assembly-election-2020-manifestos,delhi-state-election-commission,delhi,Governance,2025-11-27T12:39:38.328929,decides,1,4caee86f-cd68-4bb6-9093-be70576a86ef,Delhi Assembly Elections 2020 - Bharatiya Janata Party (BJP) Manifesto,PDF,https://data.opencity.in/dataset/d85097e0-39eb-41ca-af7d-2ead794d16a6/resource/4caee86f-cd68-4bb6-9093-be70576a86ef/download/2f4b19da-54eb-45c1-b100-d5f7e2adb823.pdf,,2025-11-25T13:41:25.753416,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-election-2020-manifestos,Delhi Assembly Election 2020 Manifestos,https://data.opencity.in/dataset/delhi-assembly-election-2020-manifestos,delhi-state-election-commission,delhi,Governance,2025-11-27T12:39:38.328929,decides,1,2223e3b9-d906-4e72-8fe1-abca9bce9ef9,Delhi Assembly Elections 2020 - Indian National Congress (INC) Manifesto,PDF,https://data.opencity.in/dataset/d85097e0-39eb-41ca-af7d-2ead794d16a6/resource/2223e3b9-d906-4e72-8fe1-abca9bce9ef9/download/37389d70-467d-47f2-98a5-02ad75c62b6b.pdf,,2025-11-25T13:41:26.344938,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2015,Delhi Assembly Elections 2015,https://data.opencity.in/dataset/delhi-assembly-elections-2015,delhi-state-election-commission,delhi,Governance,2025-11-27T12:38:55.946892,decides,1,e429c47a-6156-45b4-8aa6-ad35678f629b,Delhi Assembly Election Results 2015,CSV,https://data.opencity.in/dataset/3b46bc81-cc79-429f-9e79-4108cf2be848/resource/e429c47a-6156-45b4-8aa6-ad35678f629b/download/dd5c38a9-9bd5-4f40-b45f-4a2d113e7ee2.csv,202269,2025-11-25T13:41:38.193116,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2020,Delhi Assembly Elections 2020,https://data.opencity.in/dataset/delhi-assembly-elections-2020,delhi-state-election-commission,delhi,Governance,2025-11-27T12:38:56.204261,decides,1,133214ca-f39f-4061-8e15-47b343bb42be,Delhi Assembly Election Results 2020,CSV,https://data.opencity.in/dataset/f056591b-ea8f-4607-92c9-2a93f5b3a767/resource/133214ca-f39f-4061-8e15-47b343bb42be/download/e3f152c4-455f-4915-bcfb-c439a95bae25.csv,201362,2025-11-25T13:41:49.987009,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-candidates-list,Delhi Assembly Elections 2025 - Candidates List,https://data.opencity.in/dataset/delhi-assembly-elections-2025-candidates-list,delhi-state-election-commission,delhi,Governance,2025-11-27T12:38:31.607399,decides,1,9baa3b35-9845-48b2-9e60-5b507cf6ee13,Candidates List for Delhi Elections 2025,CSV,https://data.opencity.in/dataset/8572ea3c-d6a6-4686-92b8-b340ff36025f/resource/9baa3b35-9845-48b2-9e60-5b507cf6ee13/download/69c5e9cc-18c3-4e5a-a42c-07fe11a686eb.csv,114335,2025-11-25T13:42:01.980558,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,705870fc-b7b9-471c-b1a7-828eebb89ef8,1 - Nerela Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/705870fc-b7b9-471c-b1a7-828eebb89ef8/download/b7b1daf4-c3c0-4087-b90e-5b502609544c.pdf,6804589,2025-11-25T13:42:26.191874,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,a15ccb38-bce2-4ad1-a4b8-7cafe551f703,10 - Sultanpur Majra Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/a15ccb38-bce2-4ad1-a4b8-7cafe551f703/download/c5e4c094-d9f4-4f74-9f8a-440895afade0.pdf,3203090,2025-11-25T13:42:26.500594,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,9806a47f-5144-4277-b704-c031054bb23d,11 - Nangloi Jat Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/9806a47f-5144-4277-b704-c031054bb23d/download/2f81cebd-9382-4988-af08-e1c78aa72689.pdf,5368064,2025-11-25T13:42:27.038599,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,8fc1dfe2-ad85-4be5-bd1e-0a96b891f0c3,12 - Mangol Puri Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/8fc1dfe2-ad85-4be5-bd1e-0a96b891f0c3/download/8f07c716-3b4e-4bd5-bc58-b4f8168b40ea.pdf,4481424,2025-11-25T13:42:27.410769,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,5615ca4f-bb96-4dae-973c-1e29ead81581,13 - Rohini Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/5615ca4f-bb96-4dae-973c-1e29ead81581/download/d74c3432-b5f5-42c6-877e-45a999df0a32.pdf,4290945,2025-11-25T13:42:27.799332,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,598eb259-170f-4f0f-9997-ea2e119814ea,14 - Shalimar Bagh Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/598eb259-170f-4f0f-9997-ea2e119814ea/download/79789d01-4fb9-4d12-b151-fffcf15df81b.pdf,3594625,2025-11-25T13:42:28.188677,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,6245c3ca-833a-48a8-ba9f-a2bcbd27b0b7,16 - Tri Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/6245c3ca-833a-48a8-ba9f-a2bcbd27b0b7/download/f7696f4d-14c7-4c0e-8d45-a96a5f1c8575.pdf,3431634,2025-11-25T13:42:28.713816,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,120e3d6d-24cb-4ae3-911d-8c7df24b4335,17 - Wazirpur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/120e3d6d-24cb-4ae3-911d-8c7df24b4335/download/5c33281d-147a-448d-ae8f-484a48832e31.pdf,3466529,2025-11-25T13:42:29.051900,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,e5c16a4c-54d3-4d1f-a913-621f1537ee24,18 - Model Town Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/e5c16a4c-54d3-4d1f-a913-621f1537ee24/download/f7460fbb-6c13-4297-aa6d-42d8e84a39d1.pdf,3892754,2025-11-25T13:42:29.448144,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,2f1940a4-6e00-440e-a29a-f2fcce67cc8c,19 - Sadar Bazar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/2f1940a4-6e00-440e-a29a-f2fcce67cc8c/download/06fe8cd7-7081-443f-831b-91456be43695.pdf,5271105,2025-11-25T13:42:29.910349,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,b1f07b70-bde1-4a92-ac21-0dd894386cd5,20 - Chandni Chowk Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/b1f07b70-bde1-4a92-ac21-0dd894386cd5/download/5be4e467-8562-40ee-b484-d8a72ffbecb0.pdf,3014275,2025-11-25T13:42:30.737661,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,b75ad990-e73c-466d-8881-dd47eba2d086,21 - Matia Mahal Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/b75ad990-e73c-466d-8881-dd47eba2d086/download/7396d06b-fdfe-4de2-92fe-4c66d6ea42d5.pdf,3977283,2025-11-25T13:42:31.199867,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,f7a04ac6-2d21-4e15-a249-22305522d966,22 - Ballimaran Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/f7a04ac6-2d21-4e15-a249-22305522d966/download/4b2b1e14-a221-4f2f-af1e-602dbaee2a70.pdf,3732451,2025-11-25T13:42:31.663775,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,8e0f0522-da2f-4610-b5f1-8ccadfe4cc8e,23 - Karol Bagh Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/8e0f0522-da2f-4610-b5f1-8ccadfe4cc8e/download/65803a11-6fdd-4ea4-a895-b57c69fdb89c.pdf,8648982,2025-11-25T13:42:32.159517,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,8c17df4f-9fdb-48f3-9636-92a9b895c19d,24 - Patel Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/8c17df4f-9fdb-48f3-9636-92a9b895c19d/download/80c2d1d0-b82c-4abe-95c8-9a9f6ec38eff.pdf,4111506,2025-11-25T13:42:32.654537,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,ed966441-4429-4392-8f16-18bcd987d9fb,25 - Moti Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/ed966441-4429-4392-8f16-18bcd987d9fb/download/2064c45a-c66f-4379-8197-0152ccfc2946.pdf,3731378,2025-11-25T13:42:33.164862,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,0f3a33e7-8c3b-4f8a-8800-7ad601fc9fa0,26 - Madipur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/0f3a33e7-8c3b-4f8a-8800-7ad601fc9fa0/download/f97a9bfe-acb2-4e6d-afd2-3a668ba5fa14.pdf,3736114,2025-11-25T13:42:33.695564,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,677e879b-2515-4984-a377-b9a2e3f177fd,27 - Rajouri Garden Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/677e879b-2515-4984-a377-b9a2e3f177fd/download/97b358fe-5416-422f-ba3f-3ae98a5078f5.pdf,3780961,2025-11-25T13:42:34.221717,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,b5f10517-ef8f-4d53-83f3-64f99e817898,28 - Hari Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/b5f10517-ef8f-4d53-83f3-64f99e817898/download/23c1f911-9f46-4ab0-92e8-a1ea7938f335.pdf,4170770,2025-11-25T13:42:34.800715,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,2ec5c599-df39-4497-9437-2c7127925c14,29 - Tilak Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/2ec5c599-df39-4497-9437-2c7127925c14/download/561fd713-75a9-4275-afff-ae072ca79cc8.pdf,4342430,2025-11-25T13:42:35.377513,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,db9dd912-5785-49a8-93dc-9e2ec0cabb1d,2 - Burari Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/db9dd912-5785-49a8-93dc-9e2ec0cabb1d/download/e2cc3009-b4c3-4d32-86bc-92dca3772751.pdf,8062014,2025-11-25T13:42:35.947966,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,616b6b03-dad3-4a86-b21b-bae82cd8d261,30 - Janakpuri Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/616b6b03-dad3-4a86-b21b-bae82cd8d261/download/15f6db16-7721-45ba-a7e7-c8b08aeb897d.pdf,3558243,2025-11-25T13:42:36.712725,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,44005319-96b7-4602-b876-753060e8c4bf,31 - Vikaspuri Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/44005319-96b7-4602-b876-753060e8c4bf/download/3be07eb0-98f9-45b6-a9dc-ec6b1ec0c71a.pdf,8327196,2025-11-25T13:42:37.372437,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,5f917ba6-b32a-4f3d-bdb9-1600557d779c,32 - Uttam Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/5f917ba6-b32a-4f3d-bdb9-1600557d779c/download/2de0915b-edd0-4f11-8dea-d6a2a6ffe421.pdf,6370189,2025-11-25T13:42:37.967687,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,4cdefd0d-8450-47ba-9033-970c1b9abec3,33 - Dwarka Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/4cdefd0d-8450-47ba-9033-970c1b9abec3/download/83193811-7b05-4ccc-ab37-bc88aad9c3ae.pdf,2981667,2025-11-25T13:42:38.709589,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,69b2229f-cc3e-4937-ab26-c316be9534d0,34 - Matiala Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/69b2229f-cc3e-4937-ab26-c316be9534d0/download/c21d2fbe-44e2-4497-9c26-741bf938d253.pdf,7275166,2025-11-25T13:42:39.348151,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,31cd8f0a-9fa9-4a39-871a-45ac062f1930,35 - Najafgarh Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/31cd8f0a-9fa9-4a39-871a-45ac062f1930/download/9eaf88d0-e309-49d5-be17-2f5ef233a4b4.pdf,6377903,2025-11-25T13:42:40.021727,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,3bcd08fb-fe7f-42c8-8f5d-0dd78763df41,36 - Bijwasan Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/3bcd08fb-fe7f-42c8-8f5d-0dd78763df41/download/e1d9e26f-4f22-482f-b355-09733f7b0b49.pdf,3638194,2025-11-25T13:42:40.891491,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
