State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,4,C.K. MURTHY,,,,,,,3482,CONGRESS,INC,,381,4,,14,23666,1.545,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,1,JAGAPATHI MAHESH,,,,,,,8300,Telugu Desam,TDP,,100,5,,14,23666,0.406,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,7,MOHD IFTEKHAR ALI,,,,,,,u10063,,AIMIM Inquilab,,85,6,,14,23666,0.345,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,11,DASARI RAJKUMAR,,,,,,,10809,Independent,IND,,57,7,,14,23666,0.231,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,13,VANAMALA GOPAL,,,,,,,10809,Independent,IND,,48,8,,14,23666,0.195,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,10,GODUGU SRINIVAS YADAV,,,,,,,10809,Independent,IND,,39,9,,14,23666,0.158,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,9,RAKESH KULKARNI,,,,,,,u10034,Hindustan Janata Party,HINDJP,,27,10,,14,23666,0.11,,47212,24653,987,52.218,https://www.news18.com/news/politics/jambagh-election-result-2020-live-updates-jambagh-ward-winner-contestants-corporator-3139355.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,12,N . RAJESH,,,,,,,10809,Independent,IND,,20,11,,14,23666,0.081,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,8,MOHAMED ZAHOOR UDDIN,,,,,,,8272,Telangana Jana Samithi,TJSP,,15,12,,14,23666,0.061,,47212,24653,987,52.218,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,6,B . YELLESH MADIGA,,,,,,,1074,Bahujan Mukti Party,BMP,,12,13,,14,23666,0.049,,47212,24653,987,52.218,https://www.indiatvnews.com/news/india/ghmc-polls-2020-all-you-need-to-know-polling-station-eligibility-rules-candidates-aimim-trs-bjp-tdp-hyderabad-civic-elections-668291,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,14,SOMA THRINATH RAO,,,,,,,10809,Independent,IND,,9,14,,14,23666,0.037,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,77,Jambagh,Unreserved,,NOTA,,,,,,,,,,,63,15,,14,23666,0.256,,47212,24653,987,52.218,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,3,Dr. B. Surekha,,,,,,,1605,Bharatiya Janata Party,BJP,,11696,1,,11,23258,49.484,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,1,Mamtha Manga,,,,,,,8284,Telangana Rashtra Samithi,TRS,,8819,2,,11,23258,37.312,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,5,Andela Anitha Yadav,,,,,,,10809,Independent,IND,,1327,3,,11,23258,5.614,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,2,P. Sangeetha Yadav,,,,,,,3482,CONGRESS,INC,,652,4,,11,23258,2.759,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,4,G SOWNDARYA,,,,,,,8300,Telugu Desam,TDP,,365,5,,11,23258,1.544,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,7,Jangam Rajitha Priyadarshini,,,,,,,10809,Independent,IND,,71,6,,11,23258,0.3,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,6,GULAB LAXMI,,,,,,,10809,Independent,IND,,65,7,,11,23258,0.275,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,8,MEGHANA JAIN,,,,,,,10809,Independent,IND,,48,8,,11,23258,0.203,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,10,SREELATHA GAJULA,,,,,,,10809,Independent,IND,,27,9,,11,23258,0.114,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,9,G. Vani Sree,,,,,,,10809,Independent,IND,,26,10,,11,23258,0.11,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,11,Sonal C Doshi,,,,,,,10809,Independent,IND,,6,11,,11,23258,0.025,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,78,Gunfoundry,Women,,NOTA,,,,,,,,,,,156,12,,11,23258,0.66,,47936,23636,378,49.307,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,4,MAHALAKSHMI.G.N.V.K,,,,,,,1605,Bharatiya Janata Party,BJP,,12134,1,,9,22852,51.81,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,5,J. Hemalatha Yadav,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9158,2,,9,22852,39.103,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,1,Indira Rao Juvvadi,,,,,,,3482,CONGRESS,INC,,835,3,,9,22852,3.565,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,3,N.K. Padmaja,,,,,,,8300,Telugu Desam,TDP,,373,4,,9,22852,1.593,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,2,B CHAYA DEVI,,,,,,,2444,Communist Part of India,CPI,,88,5,,9,22852,0.376,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,8,Nabeela Ahmed,,,,,,,10809,Independent,IND,,31,6,,9,22852,0.132,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,9,Sulochana Gaddam,,,,,,,10809,Independent,IND,,13,7,,9,22852,0.056,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,6,ANITHA KIRAN SALLA,,,,,,,10809,Independent,IND,,12,8,,9,22852,0.051,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,7,Nazima Begum,,,,,,,10809,Independent,IND,,11,9,,9,22852,0.047,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,79,Himayathnagar,Women,,NOTA,,,,,,,,,,,197,10,,9,22852,0.841,,49643,23420,568,47.177,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,1,K UMA RANI,,,,,,,1605,Bharatiya Janata Party,BJP,,13579,1,,9,21531,60.841,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,4,B SIRISHA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,5590,2,,9,21531,25.046,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,5,AEKKALA SHIRISHA,,,,,,,10809,Independent,IND,,1298,3,,9,21531,5.816,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,2,B JAYANTHI YADAV,,,,,,,3482,CONGRESS,INC,,561,4,,9,21531,2.514,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,3,G RAMYA KUMARI,,,,,,,8300,Telugu Desam,TDP,,215,5,,9,21531,0.963,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,9,D VIJITHA REDDY,,,,,,,10809,Independent,IND,,64,6,,9,21531,0.287,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,7,L.DEEPIKA,,,,,,,10809,Independent,IND,,18,7,,9,21531,0.081,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,8,K NEELAMMA,,,,,,,10809,Independent,IND,,10,8,,9,21531,0.045,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,6,VORUGANTI RAMA DEVI,,,,,,,10809,Independent,IND,,3,9,,9,21531,0.013,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,80,Kachiguda,Women,,NOTA,,,,,,,,,,,193,10,,9,21531,0.865,,42496,22319,788,52.52,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,2,Amrutha Yakara,,,,,,,1605,Bharatiya Janata Party,BJP,,12779,1,,8,23777,51.67,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,3,Gariganti Sridevi,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9523,2,,8,23777,38.505,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,1,Abbagonolla Jyothi,,,,,,,3482,CONGRESS,INC,,752,3,,8,23777,3.041,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,4,Racharla Kavitha,,,,,,,8300,Telugu Desam,TDP,,269,4,,8,23777,1.088,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,8,Thatta Maheshwari,,,,,,,10809,Independent,IND,,87,5,,8,23777,0.352,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,5,Ameena Samreen,,,,,,,10809,Independent,IND,,38,6,,8,23777,0.154,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,7,N Krishnaveni,,,,,,,10809,Independent,IND,,22,7,,8,23777,0.089,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,6,Akula Manjula,,,,,,,10809,Independent,IND,,19,8,,8,23777,0.077,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,81,Nallakunta,Women,,NOTA,,,,,,,,,,,288,9,,8,23777,1.164,,49813,24732,955,49.65,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),4,LAVANYA DUSARI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,13381,1,,8,25310,51.149,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),1,KATTULA SARITHA,,,,,,,1605,Bharatiya Janata Party,BJP,,10665,2,,8,25310,40.767,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),2,POLINENI PADMA,,,,,,,3482,CONGRESS,INC,,569,3,,8,25310,2.175,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),3,MAMIDALA ARUNA,,,,,,,8300,Telugu Desam,TDP,,227,4,,8,25310,0.868,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),7,NIKHAT UNNISA,,,,,,,10809,Independent,IND,,120,5,,8,25310,0.459,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),6,GAYATHRI CHINTALA,,,,,,,10809,Independent,IND,,37,6,,8,25310,0.141,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),8,G. LALITHA,,,,,,,10809,Independent,IND,,36,7,,8,25310,0.138,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),5,ANDRAPU RAJESHWARI,,,,,,,10809,Independent,IND,,21,8,,8,25310,0.08,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,82,Golnaka,Backward Classes (Women),,NOTA,,,,,,,,,,,254,9,,8,25310,0.971,,51218,26161,851,51.078,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,5,E VIJAY KUMAR GOUD,,,,,,,8284,Telangana Rashtra Samithi,TRS,,14800,1,,9,27624,51.466,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,4,A YESHWANTH,,,,,,,1605,Bharatiya Janata Party,BJP,,10617,2,,9,27624,36.92,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,3,PEER MUNEER AHMED JABER,,,,,,,3482,CONGRESS,INC,,907,3,,9,27624,3.154,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,6,SHAIK NADEEM,,,,,,,2444,Communist Part of India,CPI,,665,4,,9,27624,2.312,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,2,K PARASURAM,,,,,,,8300,Telugu Desam,TDP,,171,5,,9,27624,0.595,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,1,DEVARUPPALA SHASHIPAL,,,,,,,3040,All India Forward Bloc,AIFB,,94,6,,9,27624,0.327,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,9,SHAIK ABDUL REHAN,,,,,,,10809,Independent,IND,,84,7,,9,27624,0.292,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,7,GURRAM RAJSHEKAR,,,,,,,10809,Independent,IND,,55,8,,9,27624,0.191,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,8,B BALRAJ GOUD,,,,,,,10809,Independent,IND,,9,9,,9,27624,0.031,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,83,Amberpet,Backward Class,,NOTA,,,,,,,,,,,222,10,,9,27624,0.772,,56162,28757,1133,51.204,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,3,B. Padma Venkat Reddy,,,,,,,1605,Bharatiya Janata Party,BJP,,12836,1,,8,24711,50.164,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,1,KUCHALAKANTI PADMAVATHI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9037,2,,8,24711,35.317,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,5,SAMBULA USHASRI,,,,,,,3482,CONGRESS,INC,,1352,3,,8,24711,5.284,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,4,Y. Vara Laxmi,,,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,532,4,,8,24711,2.079,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,2,Nalla Radhika,,,,,,,8300,Telugu Desam,TDP,,324,5,,8,24711,1.266,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,8,Kenchey Sucharitha,,,,,,,10809,Independent,IND,,195,6,,8,24711,0.762,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,7,Arukala Vaishnavi,,,,,,,10809,Independent,IND,,140,7,,8,24711,0.547,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,6,Asma Begum,,,,,,,3331,India Praja Bandhu Party,IPBP,,61,8,,8,24711,0.238,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,84,Bagh amberpet,Women,,NOTA,,,,,,,,,,,234,9,,8,24711,0.914,,55209,25588,877,46.348,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,3,SUNITHA PRAKASH GOUD.C,,,,,,,1605,Bharatiya Janata Party,BJP,,7830,1,,8,17438,43.93,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,4,B HEMALATHA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,7603,2,,8,17438,42.656,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,1,KAVITHA JAMBICA,,,,,,,3482,CONGRESS,INC,,1214,3,,8,17438,6.811,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,2,M CHITRA,,,,,,,8300,Telugu Desam,TDP,,325,4,,8,17438,1.823,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,6,YELIGETI SHYAMALA,,,,,,,10809,Independent,IND,,145,5,,8,17438,0.814,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,5,P ANUSHA,,,,,,,10809,Independent,IND,,23,6,,8,17438,0.129,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,7,KASARAM SRAVANTHI,,,,,,,10809,Independent,IND,,18,7,,8,17438,0.101,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,8,BITTLA SOUJANYA,,,,,,,10809,Independent,IND,,15,8,,8,17438,0.084,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,85,Adikmet,Women,,NOTA,,,,,,,,,,,265,9,,8,17438,1.487,,40501,17824,386,44.009,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,86,Musheerabad,Backward Classes (Women),3,M.SUPRIYA,,,,,,,1605,Bharatiya Janata Party,BJP,,12551,1,,4,23376,52.667,,48786,23831,455,48.848,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,86,Musheerabad,Backward Classes (Women),1,EDLA BHAGYALAXMI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9811,2,,4,23376,41.169,,48786,23831,455,48.848,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,86,Musheerabad,Backward Classes (Women),2,PATNAM SWAPNA,,,,,,,3482,CONGRESS,INC,,770,3,,4,23376,3.231,,48786,23831,455,48.848,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,86,Musheerabad,Backward Classes (Women),4,VANGALA VARUDHINI,,,,,,,10809,Independent,IND,,24,4,,4,23376,0.101,,48786,23831,455,48.848,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,86,Musheerabad,Backward Classes (Women),,NOTA,,,,,,,,,,,220,5,,4,23376,0.923,,48786,23831,455,48.848,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,2,KUNTLURU RAVI KUMAR,,,,,,,1605,Bharatiya Janata Party,BJP,,9819,1,,14,22027,43.931,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,5,VIPPA SRINIVAS REDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9291,2,,14,22027,41.569,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,1,AVULA LOKANANDAM,,,,,,,3482,CONGRESS,INC,,1670,3,,14,22027,7.472,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,3,P. BALARAJ GOUD,,,,,,,8300,Telugu Desam,TDP,,355,4,,14,22027,1.588,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,4,MADDELA DASHARATHAM,,,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,271,5,,14,22027,1.212,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,8,KRUPAVARAM GANDU,,,,,,,10809,Independent,IND,,124,6,,14,22027,0.555,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,14,V.VENKAT REDDY,,,,,,,10809,Independent,IND,,44,7,,14,22027,0.197,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,13,K.V.N PRASAD,,,,,,,10809,Independent,IND,,43,8,,14,22027,0.192,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,9,D.DURGA PRASAD,,,,,,,10809,Independent,IND,,37,9,,14,22027,0.166,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,10,T NAVEEN KUMAR MUDIRAJ,,,,,,,10809,Independent,IND,,32,10,,14,22027,0.143,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,6,JASHWANTH KUMAR SHANKAR DAS,,,,,,,8272,Telangana Jana Samithi,TJSP,,14,11,,14,22027,0.063,,49569,22351,324,45.091,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,7,RAVI BATHULA,,,,,,,u10034,Hindustan Janata Party,HINDJP,,11,12,,14,22027,0.049,,49569,22351,324,45.091,https://www.news18.com/news/politics/jambagh-election-result-2020-live-updates-jambagh-ward-winner-contestants-corporator-3139355.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,12,U.PRAVEEN KUMAR,,,,,,,10809,Independent,IND,,5,13,,14,22027,0.022,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,11,PIDISHETTY PRAVEEN CHANDRA,,,,,,,10809,Independent,IND,,4,14,,14,22027,0.018,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,87,Ramnagar,Unreserved,,NOTA,,,,,,,,,,,307,15,,14,22027,1.374,,49569,22351,324,45.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,1,GHOUSE UDDIN MOHD,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,9048,1,,8,25284,34.618,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,2,Bingi Naveen Kumar,,,,,,,8284,Telangana Rashtra Samithi,TRS,,6437,2,,8,25284,24.628,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,5,R.VISHWESHWARAIAH,,,,,,,1605,Bharatiya Janata Party,BJP,,5125,3,,8,25284,19.608,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,3,MOHAMMED WAJID HUSSAIN,,,,,,,3482,CONGRESS,INC,,4396,4,,8,25284,16.819,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,4,Mohammed Zaheeruddin Samar,,,,,,,8300,Telugu Desam,TDP,,93,5,,8,25284,0.356,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,8,SANA ULLAH,,,,,,,10809,Independent,IND,,31,6,,8,25284,0.119,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,6,NOOR ULHASAN,,,,,,,10809,Independent,IND,,27,7,,8,25284,0.103,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,7,MD. MAHBOOB HUSSAIN,,,,,,,10809,Independent,IND,,24,8,,8,25284,0.092,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,88,Bholakpur,Backward Class,,NOTA,,,,,,,,,,,103,9,,8,25284,0.394,,53542,26137,853,48.816,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,89,Gandhinagar,Women,1,AENUGULA PAVANI,,,,,,,1605,Bharatiya Janata Party,BJP,,9731,1,,5,18871,50.417,,48041,19301,430,40.176,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,89,Gandhinagar,Women,3,MUTA PADMA NARESH,,,,,,,8284,Telangana Rashtra Samithi,TRS,,7155,2,,5,18871,37.071,,48041,19301,430,40.176,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,89,Gandhinagar,Women,2,G.CHANDRAKALA,,,,,,,3482,CONGRESS,INC,,1563,3,,5,18871,8.098,,48041,19301,430,40.176,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,89,Gandhinagar,Women,4,MERUGU RAJITHA,,,,,,,8272,Telangana Jana Samithi,TJSP,,64,4,,5,18871,0.332,,48041,19301,430,40.176,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,89,Gandhinagar,Women,5,TALARI SAI DEEPIKA,,,,,,,10809,Independent,IND,,52,5,,5,18871,0.269,,48041,19301,430,40.176,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,89,Gandhinagar,Women,,NOTA,,,,,,,,,,,306,6,,5,18871,1.585,,48041,19301,430,40.176,,
